Set 2

 64    350    ( 2,11)  350    ( 2, 3)  (1,1,2,3,1)
 65    350    ( 2,11)  350    ( 2, 3)  (2,1,2,3,1)
 66    350    ( 2,11)  350    ( 2, 3)  (3,1,2,3,1)
 67    350    ( 2,13)  109    ( 2,19)  (1,2,2,3,1)
 68    350    ( 2,13)   91    ( 2,19)  (2,2,2,3,1)
 69    350    (18,15)   90    ( 2,19)  (3,2,2,3,1)
 70    350    (18,15)   62    ( 2,19)  (1,3,2,3,1)
 71    350    (18,15)   62    ( 2,19)  (2,3,2,3,1)
 72    350    (18,15)   62    ( 2,19)  (3,3,2,3,1)
 73    350    ( 2,11)  350    ( 2, 3)  (1,1,3,3,1)
 74    350    (18,13)  350    ( 2, 3)  (2,1,3,3,1)
 75    350    (18,13)  350    ( 2, 3)  (3,1,3,3,1)
 76    350    ( 4,13)  109    ( 2,19)  (1,2,3,3,1)
 77    350    ( 2,13)   89    ( 2,19)  (2,2,3,3,1)
 78    350    ( 6,13)  109    ( 2,19)  (3,2,3,3,1)
 79    350    (18,15)   62    ( 2,19)  (1,3,3,3,1)
 80    350    (18,15)   62    ( 2,19)  (2,3,3,3,1)
 81    350    (18,15)   62    ( 2,19)  (3,3,3,3,1)
 82    350    ( 3, 5)  351    (20, 2)  (1,1,1,1,2)
 83    350    ( 3, 6)  350    (20, 2)  (2,1,1,1,2)
 84    350    (17, 5)  351    (20, 2)  (3,1,1,1,2)
 85    350    ( 3, 6)  350    (20, 2)  (1,2,1,1,2)
 86    350    (17, 5)  350    (20, 2)  (2,2,1,1,2)
 87    350    (17, 5)  350    (20, 2)  (3,2,1,1,2)
 88    350    (17, 5)  351    (20, 2)  (1,3,1,1,2)
 89    350    ( 3, 6)  350    (20, 2)  (2,3,1,1,2)
 90    350    (20, 1)  350    (20, 1)  (3,3,1,1,2)
 91    350    (17, 5)  350    (20, 2)  (1,1,2,1,2)
 92    350    (17, 5)  350    (20, 2)  (2,1,2,1,2)
 93    350    (19, 5)  350    (20, 2)  (3,1,2,1,2)
 94    350    (19, 5)  350    (20, 2)  (1,2,2,1,2)
 95    350    (17, 5)  350    (20, 2)  (2,2,2,1,2)
 96    350    ( 3, 6)  350    (20, 2)  (3,2,2,1,2)
 97    350    ( 3, 6)  350    (20, 2)  (1,3,2,1,2)
 98    350    ( 3, 6)  350    (20, 2)  (2,3,2,1,2)
 99    350    (20, 1)  350    (20, 1)  (3,3,2,1,2)
100    350    (17, 5)  350    (20, 2)  (1,1,3,1,2)
101    350    (17, 5)  350    (20, 2)  (2,1,3,1,2)
102    350    ( 3, 6)  350    (20, 2)  (3,1,3,1,2)
103    350    ( 3, 5)  350    (20, 2)  (1,2,3,1,2)
104    350    (18, 5)  350    (20, 2)  (2,2,3,1,2)
105    350    (19, 5)  350    (20, 2)  (3,2,3,1,2)
106    350    ( 3, 6)  350    (20, 2)  (1,3,3,1,2)
107    350    (17, 5)  350    (20, 2)  (2,3,3,1,2)
108    350    (17, 5)  350    (20, 2)  (3,3,3,1,2)
109    350    ( 3, 2)  350    (20, 2)  (1,1,1,2,2)
110    350    ( 3, 2)  350    (20, 2)  (2,1,1,2,2)
111    350    (20, 7)  350    (20, 2)  (3,1,1,2,2)
112    350    ( 3, 6)  350    (20, 2)  (1,2,1,2,2)
113    350    (20, 7)  350    (20, 2)  (2,2,1,2,2)
114    350    ( 3, 6)  350    (20, 2)  (3,2,1,2,2)
115    350    ( 3, 6)  350    (20, 2)  (1,3,1,2,2)
116    350    (18, 5)  350    (20, 2)  (2,3,1,2,2)
117    350    (17, 5)  350    (20, 2)  (3,3,1,2,2)
118    350    (17, 5)  350    (20, 2)  (1,1,2,2,2)
119    350    (20, 9)  350    (20, 2)  (2,1,2,2,2)
120    350    ( 3, 4)  350    (20, 2)  (3,1,2,2,2)
121    350    ( 3, 6)  350    (20, 2)  (1,2,2,2,2)
122    350    ( 3, 6)  350    (20, 2)  (2,2,2,2,2)
123    350    (17, 5)  350    (20, 2)  (3,2,2,2,2)
124    350    ( 3, 6)  350    (20, 2)  (1,3,2,2,2)
125    350    ( 3, 6)  350    (20, 2)  (2,3,2,2,2)
126    350    ( 3, 6)  350    (20, 2)  (3,3,2,2,2)
127    350    ( 3, 6)  350    (20, 2)  (1,1,3,2,2)
128    350    ( 3, 3)  350    (20, 2)  (2,1,3,2,2)
129    350    ( 3, 3)  350    (20, 2)  (3,1,3,2,2)
130    350    (17, 5)  350    (20, 2)  (1,2,3,2,2)
131    350    (18, 5)  350    (20, 2)  (2,2,3,2,2)
132    350    (17, 5)  350    (20, 2)  (3,2,3,2,2)
133    350    ( 3, 6)  350    (20, 2)  (1,3,3,2,2)
134    350    ( 3, 6)  350    (20, 2)  (2,3,3,2,2)
135    350    ( 3, 6)  350    (20, 2)  (3,3,3,2,2)
136    350    ( 3, 6)  350    (20, 2)  (1,1,1,3,2)
137    350    ( 3, 6)  350    (20, 2)  (2,1,1,3,2)
138    350    ( 3, 6)  350    (20, 2)  (3,1,1,3,2)
139    350    ( 3, 6)  350    (20, 2)  (1,2,1,3,2)
140    350    (17, 5)  350    (20, 2)  (2,2,1,3,2)
141    350    ( 3, 3)  350    (20, 2)  (3,2,1,3,2)
142    350    (18, 5)  350    (20, 2)  (1,3,1,3,2)
143    350    (18, 5)  350    (20, 2)  (2,3,1,3,2)
144    350    (18, 5)  350    (20, 2)  (3,3,1,3,2)
145    350    ( 3, 6)  350    (20, 2)  (1,1,2,3,2)
146    350    ( 3, 6)  350    (20, 2)  (2,1,2,3,2)
147    350    ( 3, 6)  350    (20, 2)  (3,1,2,3,2)
148    350    (17, 5)  350    (20, 2)  (1,2,2,3,2)
149    350    ( 3, 6)  350    (20, 2)  (2,2,2,3,2)
150    350    ( 3, 6)  350    (20, 2)  (3,2,2,3,2)
151    350    ( 3, 6)  350    (20, 2)  (1,3,2,3,2)
152    350    ( 3, 6)  350    (20, 2)  (2,3,2,3,2)
153    350    ( 3, 6)  350    (20, 2)  (3,3,2,3,2)
154    350    ( 3, 6)  350    (20, 2)  (1,1,3,3,2)
155    350    ( 3, 6)  350    (20, 2)  (2,1,3,3,2)
156    350    ( 3, 6)  350    (20, 2)  (3,1,3,3,2)
157    350    ( 3, 6)  350    (20, 2)  (1,2,3,3,2)
158    350    (20, 9)  350    (20, 2)  (2,2,3,3,2)
159    350    ( 3, 2)  350    (20, 2)  (3,2,3,3,2)
160    350    ( 3, 6)  350    (20, 2)  (1,3,3,3,2)
161    350    ( 3, 6)  350    (20, 2)  (2,3,3,3,2)
162    350    ( 3, 6)  350    (20, 2)  (3,3,3,3,2)
163    350    (18, 4)  350    (20, 1)  (1,1,1,1,3)
164    350    (18, 4)  350    (20, 1)  (2,1,1,1,3)
165    350    ( 4, 1)  350    (20, 1)  (3,1,1,1,3)
166    350    (18, 4)  350    (20, 1)  (1,2,1,1,3)
167    350    (18, 4)  350    (20, 1)  (2,2,1,1,3)
168    350    (18, 4)  350    (20, 1)  (3,2,1,1,3)
169    350    ( 7, 1)  350    (20, 1)  (1,3,1,1,3)
170    350    (18, 4)  350    (20, 1)  (2,3,1,1,3)
171    350    (20, 1)  350    (20, 1)  (3,3,1,1,3)
172    351    (18, 4)  350    (20, 1)  (1,1,2,1,3)
173    350    (18, 4)  350    (20, 1)  (2,1,2,1,3)
174    350    ( 4, 1)  350    (20, 1)  (3,1,2,1,3)
175    350    (18, 4)  350    (20, 1)  (1,2,2,1,3)
176    350    ( 4, 1)  350    (20, 1)  (2,2,2,1,3)
177    350    (18, 6)  350    (20, 1)  (3,2,2,1,3)
178    351    (18, 4)  351    (20, 1)  (1,3,2,1,3)
179    350    ( 4, 1)  350    (20, 1)  (2,3,2,1,3)
180    350    (20, 1)  350    (20, 1)  (3,3,2,1,3)
181    351    (18, 4)  350    (20, 1)  (1,1,3,1,3)
182    350    (18, 4)  350    (20, 1)  (2,1,3,1,3)
183    350    ( 4, 1)  350    (20, 1)  (3,1,3,1,3)
184    350    (18, 4)  350    (20, 1)  (1,2,3,1,3)
185    350    (18, 4)  350    (20, 1)  (2,2,3,1,3)
186    350    (18, 6)  350    (20, 1)  (3,2,3,1,3)
187    351    (18, 4)  351    (20, 1)  (1,3,3,1,3)
188    350    (18, 6)  350    (20, 1)  (2,3,3,1,3)
189    351    (18, 6)  350    (20, 1)  (3,3,3,1,3)
190    350    ( 4, 1)  350    (20, 1)  (1,1,1,2,3)
191    350    ( 4, 1)  350    (20, 1)  (2,1,1,2,3)
192    350    (18, 4)  350    (20, 1)  (3,1,1,2,3)
193    350    ( 4, 1)  350    (20, 1)  (1,2,1,2,3)
194    350    ( 4, 1)  350    (20, 1)  (2,2,1,2,3)
195    350    (14, 3)  350    (20, 1)  (3,2,1,2,3)
196    350    ( 6, 1)  350    (20, 1)  (1,3,1,2,3)
197    350    ( 6, 1)  350    (20, 1)  (2,3,1,2,3)
198    350    (18, 6)  350    (20, 1)  (3,3,1,2,3)
199    350    ( 4, 1)  350    (20, 1)  (1,1,2,2,3)
200    350    ( 4, 1)  350    (20, 1)  (2,1,2,2,3)
201    350    ( 4, 1)  350    (20, 1)  (3,1,2,2,3)
202    350    (18, 4)  350    (20, 1)  (1,2,2,2,3)
203    350    ( 4, 1)  350    (20, 1)  (2,2,2,2,3)
204    350    (18, 4)  350    (20, 1)  (3,2,2,2,3)
205    350    ( 7, 1)  350    (20, 1)  (1,3,2,2,3)
206    350    (18, 5)  350    (20, 1)  (2,3,2,2,3)
207    350    ( 4, 1)  350    (20, 1)  (3,3,2,2,3)
208    350    ( 4, 1)  350    (20, 1)  (1,1,3,2,3)
209    350    (18, 4)  350    (20, 1)  (2,1,3,2,3)
210    350    (18, 4)  350    (20, 1)  (3,1,3,2,3)
211    350    (18, 4)  350    (20, 1)  (1,2,3,2,3)
212    350    (18, 4)  350    (20, 1)  (2,2,3,2,3)
213    350    (18, 4)  350    (20, 1)  (3,2,3,2,3)
214    350    (18, 4)  350    (20, 1)  (1,3,3,2,3)
215    350    ( 5, 1)  350    (20, 1)  (2,3,3,2,3)
216    350    ( 4, 1)  350    (20, 1)  (3,3,3,2,3)
217    350    ( 4, 1)  350    (20, 1)  (1,1,1,3,3)
218    350    ( 4, 1)  350    (20, 1)  (2,1,1,3,3)
219    350    ( 4, 1)  350    (20, 1)  (3,1,1,3,3)
220    350    (18, 4)  350    (20, 1)  (1,2,1,3,3)
221    350    (18, 5)  350    (20, 1)  (2,2,1,3,3)
222    350    ( 4, 1)  350    (20, 1)  (3,2,1,3,3)
223    350    ( 6, 1)  350    (20, 1)  (1,3,1,3,3)
224    350    ( 6, 1)  350    (20, 1)  (2,3,1,3,3)
225    350    ( 6, 1)  350    (20, 1)  (3,3,1,3,3)
226    350    (18, 6)  350    (20, 1)  (1,1,2,3,3)
227    350    (18, 6)  350    (20, 1)  (2,1,2,3,3)
228    350    (18, 6)  350    (20, 1)  (3,1,2,3,3)
229    350    ( 8, 1)  350    (20, 1)  (1,2,2,3,3)
230    350    ( 4, 1)  350    (20, 1)  (2,2,2,3,3)
231    350    ( 4, 1)  350    (20, 1)  (3,2,2,3,3)
232    350    (18, 4)  350    (20, 1)  (1,3,2,3,3)
233    350    (18, 4)  350    (20, 1)  (2,3,2,3,3)
234    350    (18, 4)  350    (20, 1)  (3,3,2,3,3)
235    350    ( 4, 1)  350    (20, 1)  (1,1,3,3,3)
236    350    ( 4, 1)  350    (20, 1)  (2,1,3,3,3)
237    350    ( 4, 1)  350    (20, 1)  (3,1,3,3,3)
238    350    ( 4, 1)  350    (20, 1)  (1,2,3,3,3)
239    350    (18, 4)  350    (20, 1)  (2,2,3,3,3)
240    350    ( 4, 1)  350    (20, 1)  (3,2,3,3,3)
241    350    ( 5, 1)  350    (20, 1)  (1,3,3,3,3)
242    350    ( 5, 1)  350    (20, 1)  (2,3,3,3,3)
243    350    ( 5, 1)  350    (20, 1)  (3,3,3,3,3)
Best Map 1 - 6 with time 288
Best Map 2 - 7 with time 51

