 41    350    (18,12)  143    ( 2, 1)  (2,2,2,2,1)
 42    152    ( 2, 1)   61    ( 2, 1)  (3,2,2,2,1)
 43    350    (18,15)   55    ( 2, 1)  (1,3,2,2,1)
 44    350    ( 5, 4)   58    ( 2, 1)  (2,3,2,2,1)
 45    350    (18,13)   59    ( 2, 1)  (3,3,2,2,1)
 46    350    (18,12)  350    ( 7, 2)  (1,1,3,2,1)
 47    350    ( 5,17)  350    ( 2,17)  (2,1,3,2,1)
 48    127    ( 2, 1)  103    ( 2, 1)  (3,1,3,2,1)
 49    350    ( 5, 7)  141    ( 2, 1)  (1,2,3,2,1)
 50    350    ( 5, 4)  141    ( 2, 1)  (2,2,3,2,1)
 51    113    ( 2, 1)   55    ( 2, 1)  (3,2,3,2,1)
 52    313    ( 2, 1)   56    ( 2, 1)  (1,3,3,2,1)
 53    350    ( 5, 3)   58    ( 2, 1)  (2,3,3,2,1)
 54    350    (18,13)   58    ( 2, 1)  (3,3,3,2,1)
 55    350    ( 5,17)  350    ( 2,17)  (1,1,1,3,1)
 56    350    ( 5,17)  350    ( 2,17)  (2,1,1,3,1)
 57    350    ( 5,17)  350    ( 2,17)  (3,1,1,3,1)
 58    350    ( 5,17)  136    ( 4,14)  (1,2,1,3,1)
 59    348    ( 5, 3)  120    ( 4,14)  (2,2,1,3,1)
 60    350    ( 5, 3)   74    ( 2, 1)  (3,2,1,3,1)
 61    350    ( 5, 3)   60    ( 2, 1)  (1,3,1,3,1)
 62    350    ( 5, 3)   60    ( 2, 1)  (2,3,1,3,1)
 63    350    ( 5, 3)   60    ( 2, 1)  (3,3,1,3,1)
 64    350    ( 5,17)  350    ( 2,17)  (1,1,2,3,1)
 65    350    ( 5,17)  350    ( 2,17)  (2,1,2,3,1)
 66    350    ( 5,17)  350    ( 2,17)  (3,1,2,3,1)
 67    350    ( 5, 6)  102    ( 2, 1)  (1,2,2,3,1)
 68    350    (18,12)   91    ( 2, 1)  (2,2,2,3,1)
 69    350    ( 5, 3)  115    ( 2, 1)  (3,2,2,3,1)
 70    350    (18,14)   62    ( 2, 1)  (1,3,2,3,1)
 71    350    (18,14)   62    ( 2, 1)  (2,3,2,3,1)
 72    350    (18,14)   62    ( 2, 1)  (3,3,2,3,1)
 73    350    ( 5,17)  350    ( 2,17)  (1,1,3,3,1)
 74    350    ( 5,17)  350    ( 2,17)  (2,1,3,3,1)
 75    350    ( 5,17)  350    ( 2,17)  (3,1,3,3,1)
 76    350    ( 5, 3)   72    ( 2, 1)  (1,2,3,3,1)
 77    350    ( 2,18)  125    ( 2, 1)  (2,2,3,3,1)
 78    350    ( 5, 3)   89    ( 2, 1)  (3,2,3,3,1)
 79    350    (18,14)   62    ( 2, 1)  (1,3,3,3,1)
 80    350    (18,14)   62    ( 2, 1)  (2,3,3,3,1)
 81    350    (18,14)   62    ( 2, 1)  (3,3,3,3,1)
 82    350    (20,16)  351    (20,18)  (1,1,1,1,2)
 83    350    (20,17)  350    (20,18)  (2,1,1,1,2)
 84    350    (20,16)  351    (20,18)  (3,1,1,1,2)
 85    350    ( 6,17)  350    (20,18)  (1,2,1,1,2)
 86    350    ( 7,17)  350    (20,18)  (2,2,1,1,2)
 87    350    ( 6,17)  350    (20,18)  (3,2,1,1,2)
 88    350    ( 8,17)  351    (20,18)  (1,3,1,1,2)
 89    350    (20,16)  351    (20,18)  (2,3,1,1,2)
 90    350    (20,16)  351    (20,18)  (3,3,1,1,2)
 91    350    (20,16)  351    (20,18)  (1,1,2,1,2)
 92    350    (20,16)  350    (20,18)  (2,1,2,1,2)
 93    350    ( 7,11)  350    (20,18)  (3,1,2,1,2)
 94    350    (20,18)  350    (20,18)  (1,2,2,1,2)
 95    350    (20,16)  350    (20,18)  (2,2,2,1,2)
 96    350    ( 7,17)  350    (20,18)  (3,2,2,1,2)
 97    350    (20,16)  350    (20,18)  (1,3,2,1,2)
 98    350    (20,16)  350    (20,18)  (2,3,2,1,2)
 99    350    (20,16)  350    (20,18)  (3,3,2,1,2)
100    350    (20,16)  351    (20,18)  (1,1,3,1,2)
101    350    ( 6,17)  350    (20,18)  (2,1,3,1,2)
102    350    ( 7,11)  350    (20,18)  (3,1,3,1,2)
103    350    (20,16)  350    (20,18)  (1,2,3,1,2)
104    350    (20,16)  350    (20,18)  (2,2,3,1,2)
105    350    (20,17)  350    (20,18)  (3,2,3,1,2)
106    350    (20,16)  350    (20,18)  (1,3,3,1,2)
107    350    (20,16)  350    (20,18)  (2,3,3,1,2)
108    350    (20,16)  350    (20,18)  (3,3,3,1,2)
109    350    (20,16)  350    (20,18)  (1,1,1,2,2)
110    350    ( 9,13)  350    (20,18)  (2,1,1,2,2)
111    350    ( 3,11)  350    (20,18)  (3,1,1,2,2)
112    350    (20,16)  350    (20,18)  (1,2,1,2,2)
113    350    ( 6,17)  350    (20,18)  (2,2,1,2,2)
114    350    ( 6,17)  350    (20,18)  (3,2,1,2,2)
115    350    ( 6,17)  350    (20,18)  (1,3,1,2,2)
116    350    ( 6,17)  350    (20,18)  (2,3,1,2,2)
117    350    (20,18)  350    (20,18)  (3,3,1,2,2)
118    350    ( 6,17)  350    (20,18)  (1,1,2,2,2)
119    350    ( 6,17)  350    (20,18)  (2,1,2,2,2)
120    350    ( 3,11)  350    (20,18)  (3,1,2,2,2)
121    350    ( 6,17)  350    (20,18)  (1,2,2,2,2)
122    350    (20,16)  350    (20,18)  (2,2,2,2,2)
123    350    (20,16)  350    (20,18)  (3,2,2,2,2)
124    350    ( 7,17)  350    (20,18)  (1,3,2,2,2)
125    350    ( 6,17)  350    (20,18)  (2,3,2,2,2)
126    350    ( 6,17)  350    (20,18)  (3,3,2,2,2)
127    350    ( 9,13)  350    (20,18)  (1,1,3,2,2)
128    350    (20,16)  350    (20,18)  (2,1,3,2,2)
129    350    ( 3,11)  350    (20,18)  (3,1,3,2,2)
130    350    ( 7,17)  350    (20,18)  (1,2,3,2,2)
131    350    (20,16)  350    (20,18)  (2,2,3,2,2)
132    350    ( 6,17)  350    (20,18)  (3,2,3,2,2)
133    350    ( 8,17)  350    (20,18)  (1,3,3,2,2)
134    350    ( 6,17)  350    (20,18)  (2,3,3,2,2)
135    350    ( 6,17)  350    (20,18)  (3,3,3,2,2)
136    350    ( 9,13)  350    (20,18)  (1,1,1,3,2)
137    350    ( 9,13)  350    (20,18)  (2,1,1,3,2)
138    350    ( 9,13)  350    (20,18)  (3,1,1,3,2)
139    350    (20,16)  350    (20,18)  (1,2,1,3,2)
140    350    ( 6,17)  350    (20,18)  (2,2,1,3,2)
141    350    (20,16)  350    (20,18)  (3,2,1,3,2)
142    350    ( 6,17)  350    (20,18)  (1,3,1,3,2)
143    350    ( 6,17)  350    (20,18)  (2,3,1,3,2)
144    350    ( 6,17)  350    (20,18)  (3,3,1,3,2)
145    350    ( 9,13)  350    (20,18)  (1,1,2,3,2)
146    350    ( 9,13)  350    (20,18)  (2,1,2,3,2)
147    350    ( 9,13)  350    (20,18)  (3,1,2,3,2)
148    350    ( 6,17)  350    (20,18)  (1,2,2,3,2)
149    350    ( 6,17)  350    (20,18)  (2,2,2,3,2)
150    350    ( 6,17)  350    (20,18)  (3,2,2,3,2)
151    350    ( 6,17)  350    (20,18)  (1,3,2,3,2)
152    350    ( 6,17)  350    (20,18)  (2,3,2,3,2)
153    350    ( 6,17)  350    (20,18)  (3,3,2,3,2)
154    350    ( 9,13)  350    (20,18)  (1,1,3,3,2)
155    350    ( 9,13)  350    (20,18)  (2,1,3,3,2)
156    350    ( 9,13)  350    (20,18)  (3,1,3,3,2)
157    350    (20,16)  350    (20,18)  (1,2,3,3,2)
158    350    ( 6,17)  350    (20,18)  (2,2,3,3,2)
159    350    ( 6,17)  350    (20,18)  (3,2,3,3,2)
160    350    ( 6,17)  350    (20,18)  (1,3,3,3,2)
161    350    ( 6,17)  350    (20,18)  (2,3,3,3,2)
162    350    ( 6,17)  350    (20,18)  (3,3,3,3,2)
163    350    (20,17)  350    (20,19)  (1,1,1,1,3)
164    350    (10,19)  350    (20,19)  (2,1,1,1,3)
165    350    (11,19)  350    (20,19)  (3,1,1,1,3)
166    350    (20,17)  350    (20,19)  (1,2,1,1,3)
167    350    (12,19)  350    (20,19)  (2,2,1,1,3)
168    350    (20,17)  350    (20,19)  (3,2,1,1,3)
169    350    (10,19)  350    (20,19)  (1,3,1,1,3)
170    350    (10,19)  350    (20,19)  (2,3,1,1,3)
171    350    (10,19)  350    (20,19)  (3,3,1,1,3)
172    350    (10,19)  350    (20,19)  (1,1,2,1,3)
173    350    (20,17)  350    (20,19)  (2,1,2,1,3)
174    350    (15,19)  350    (20,19)  (3,1,2,1,3)
175    350    (20,17)  350    (20,19)  (1,2,2,1,3)
176    350    (20,17)  350    (20,19)  (2,2,2,1,3)
177    350    (20,17)  350    (20,19)  (3,2,2,1,3)
178    351    (20,17)  350    (20,19)  (1,3,2,1,3)
179    350    (13,19)  350    (20,19)  (2,3,2,1,3)
180    350    (13,19)  350    (20,19)  (3,3,2,1,3)
181    350    (20,17)  350    (20,19)  (1,1,3,1,3)
182    350    (20,17)  350    (20,19)  (2,1,3,1,3)
183    351    (20,17)  350    (20,19)  (3,1,3,1,3)
184    350    (20,17)  350    (20,19)  (1,2,3,1,3)
185    350    (10,19)  350    (20,19)  (2,2,3,1,3)
186    350    (14,19)  350    (20,19)  (3,2,3,1,3)
187    350    (13,19)  350    (20,19)  (1,3,3,1,3)
188    350    (13,19)  350    (20,19)  (2,3,3,1,3)
189    350    (13,19)  350    (20,19)  (3,3,3,1,3)
190    350    (10,19)  350    (20,19)  (1,1,1,2,3)
191    350    (20,17)  350    (20,19)  (2,1,1,2,3)
192    350    (20,17)  350    (20,19)  (3,1,1,2,3)
193    350    (20,17)  350    (20,19)  (1,2,1,2,3)
194    350    (20,17)  350    (20,19)  (2,2,1,2,3)
195    350    (17,19)  350    (20,19)  (3,2,1,2,3)
196    350    (10,19)  350    (20,19)  (1,3,1,2,3)
197    350    (20,17)  350    (20,19)  (2,3,1,2,3)
198    350    (20,17)  350    (20,19)  (3,3,1,2,3)
199    350    (20,17)  350    (20,19)  (1,1,2,2,3)
200    350    (10,19)  350    (20,19)  (2,1,2,2,3)
201    350    (10,19)  350    (20,19)  (3,1,2,2,3)
202    350    (10,19)  350    (20,19)  (1,2,2,2,3)
203    350    (10,19)  350    (20,19)  (2,2,2,2,3)
204    350    (20,17)  350    (20,19)  (3,2,2,2,3)
205    350    (10,19)  350    (20,19)  (1,3,2,2,3)
206    350    (20,17)  350    (20,19)  (2,3,2,2,3)
207    350    (11,19)  350    (20,19)  (3,3,2,2,3)
208    350    (20,17)  350    (20,19)  (1,1,3,2,3)
209    350    (20,17)  350    (20,19)  (2,1,3,2,3)
210    350    (10,19)  350    (20,19)  (3,1,3,2,3)
211    350    (13,19)  350    (20,19)  (1,2,3,2,3)
212    350    (10,19)  350    (20,19)  (2,2,3,2,3)
213    350    (20,17)  350    (20,19)  (3,2,3,2,3)
214    350    (12,19)  350    (20,19)  (1,3,3,2,3)
215    350    (10,19)  350    (20,19)  (2,3,3,2,3)
216    350    (10,19)  350    (20,19)  (3,3,3,2,3)
217    350    (10,19)  350    (20,19)  (1,1,1,3,3)
218    350    (10,19)  350    (20,19)  (2,1,1,3,3)
219    350    (10,19)  350    (20,19)  (3,1,1,3,3)
220    350    (20,17)  350    (20,19)  (1,2,1,3,3)
221    350    (20,17)  350    (20,19)  (2,2,1,3,3)
222    350    (10,19)  350    (20,19)  (3,2,1,3,3)
223    350    (11,19)  350    (20,19)  (1,3,1,3,3)
224    350    (20,17)  350    (20,19)  (2,3,1,3,3)
225    350    (20,17)  350    (20,19)  (3,3,1,3,3)
226    350    (10,19)  350    (20,19)  (1,1,2,3,3)
227    350    (10,19)  350    (20,19)  (2,1,2,3,3)
228    350    (10,19)  350    (20,19)  (3,1,2,3,3)
229    350    (10,19)  350    (20,19)  (1,2,2,3,3)
230    350    (10,19)  350    (20,19)  (2,2,2,3,3)
231    350    (10,19)  350    (20,19)  (3,2,2,3,3)
232    350    (12,19)  350    (20,19)  (1,3,2,3,3)
233    350    (12,19)  350    (20,19)  (2,3,2,3,3)
234    350    (12,19)  350    (20,19)  (3,3,2,3,3)
235    350    (10,19)  350    (20,19)  (1,1,3,3,3)
236    350    (10,19)  350    (20,19)  (2,1,3,3,3)
237    350    (10,19)  350    (20,19)  (3,1,3,3,3)
238    350    (10,19)  350    (20,19)  (1,2,3,3,3)
239    350    (10,19)  350    (20,19)  (2,2,3,3,3)
240    350    (10,19)  350    (20,19)  (3,2,3,3,3)
241    350    (12,19)  350    (20,19)  (1,3,3,3,3)
242    350    (12,19)  350    (20,19)  (2,3,3,3,3)
243    350    (12,19)  350    (20,19)  (3,3,3,3,3)
Best Map 1 - 3 with time 83
Best Map 2 - 6 with time 51

